id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
l4XqjcTMv_QqetHRVQo7mQ,azamara-club-cruises-miami-2,Azamara Club Cruises,https://s3-media3.fl.yelpcdn.com/bphoto/dSstqyQFu8vJ1yn1zm_olw/o.jpg,False,https://www.yelp.com/biz/azamara-club-cruises-miami-2?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,18,"[{'alias': 'tours', 'title': 'Tours'}]",2.5,"{'latitude': 25.7752657, 'longitude': -80.1777309}",[],"{'address1': '1050 Caribbean Way', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['1050 Caribbean Way', 'Miami, FL 33132']}",+18779999553,(877) 999-9553,5075.9290854936735,
5mfaY7km8dYVj6JI-nQD9A,royal-caribbean-cruise-line-miami-2,Royal Caribbean cruise line,https://s3-media2.fl.yelpcdn.com/bphoto/3DW0laJe7E9dWpSA2OJ4CA/o.jpg,False,https://www.yelp.com/biz/royal-caribbean-cruise-line-miami-2?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,18,"[{'alias': 'tours', 'title': 'Tours'}]",2.0,"{'latitude': 25.7762073340556, 'longitude': -80.1699493825436}",[],"{'address1': '1435 N Cruise Blvd', 'address2': 'Port of Miami', 'address3': None, 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['1435 N Cruise Blvd', 'Port of Miami', 'Miami, FL 33132']}",,,5889.625356507426,
zFqGX8nAwoEJ276IWVsPBw,prime-luxury-rentals-miami-4,Prime Luxury Rentals,https://s3-media3.fl.yelpcdn.com/bphoto/Q0V008x7XX91cwImY5sUjg/o.jpg,False,https://www.yelp.com/biz/prime-luxury-rentals-miami-4?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,51,"[{'alias': 'boatcharters', 'title': 'Boat Charters'}, {'alias': 'carrental', 'title': 'Car Rental'}, {'alias': 'boating', 'title': 'Boating'}]",4.0,"{'latitude': 25.783161, 'longitude': -80.189665}",[],"{'address1': '990 Biscayne Blvd', 'address2': 'Ste 501', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['990 Biscayne Blvd', 'Ste 501', 'Miami, FL 33132']}",+13058923573,(305) 892-3573,3873.7302570410156,
2ugBMDfJ13wr10maSr3Faw,miami-double-decker-miami-beach,Miami Double Decker,https://s3-media3.fl.yelpcdn.com/bphoto/hT9lNp4dsptoXTf7q3C11w/o.jpg,False,https://www.yelp.com/biz/miami-double-decker-miami-beach?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,109,"[{'alias': 'tours', 'title': 'Tours'}]",2.0,"{'latitude': 25.7910195778965, 'longitude': -80.1318028441803}",[],"{'address1': '', 'address2': None, 'address3': None, 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['Miami Beach, FL 33139']}",+13058659999,(305) 865-9999,9712.098754793566,
iYNXAdcQ9ttgD3VntSpHjQ,miami-tours-miami-beach-2,Miami Tours,https://s3-media4.fl.yelpcdn.com/bphoto/hrKoSjs5-6yYwuLiYR9MyQ/o.jpg,False,https://www.yelp.com/biz/miami-tours-miami-beach-2?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,138,"[{'alias': 'bustours', 'title': 'Bus Tours'}]",2.0,"{'latitude': 25.790894568159985, 'longitude': -80.13099777366486}",[],"{'address1': '305 Lincoln Rd', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['305 Lincoln Rd', 'Miami Beach, FL 33139']}",+13052220111,(305) 222-0111,9791.003774515275,
9jbmWMrxLcF33sazvFo0_w,margaritaville-adventures-coral-gables,Margaritaville Adventures,https://s3-media4.fl.yelpcdn.com/bphoto/WOxMfT82A5SyQus8NQl7Jw/o.jpg,False,https://www.yelp.com/biz/margaritaville-adventures-coral-gables?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,1,"[{'alias': 'tours', 'title': 'Tours'}]",5.0,"{'latitude': 25.741314, 'longitude': -80.277452}",[],"{'address1': '1200 Anastasia Ave', 'address2': 'Ste 216', 'address3': '', 'city': 'Coral Gables', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['1200 Anastasia Ave', 'Ste 216', 'Coral Gables, FL 33134']}",+18005989853,(800) 598-9853,6723.054663809902,
gYLvlRw2YdEEWVx6tQe7bQ,royal-caribbean-freedom-of-the-seas-miami,"Royal Caribbean, Freedom of the Seas",https://s3-media1.fl.yelpcdn.com/bphoto/biudKIxFYOAGhD8kVAK2GA/o.jpg,False,https://www.yelp.com/biz/royal-caribbean-freedom-of-the-seas-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,56,"[{'alias': 'travelservices', 'title': 'Travel Services'}]",3.5,"{'latitude': 25.7748107910156, 'longitude': -80.1977310180664}",[],"{'address1': 'Crown & Anchor Society', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33102', 'country': 'US', 'state': 'FL', 'display_address': ['Crown & Anchor Society', 'Miami, FL 33102']}",+18005269723,(800) 526-9723,8402.14237022037,
-yMyqjwjc7bGoPrgrV0fpg,celebrity-cruises-miami,Celebrity Cruises,https://s3-media2.fl.yelpcdn.com/bphoto/mgSmwvJpHMD-aH4U2KoHjg/o.jpg,False,https://www.yelp.com/biz/celebrity-cruises-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,276,"[{'alias': 'travelservices', 'title': 'Travel Services'}]",2.5,"{'latitude': 25.7759514, 'longitude': -80.1773758}",[],"{'address1': '1080 Caribbean Way', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['1080 Caribbean Way', 'Miami, FL 33132']}",+13052626677,(305) 262-6677,5055.038969267757,
CMdjIxBBmNpfMSinbk2a4w,hampton-inn-and-suites-by-hilton-miami-airport-south-blue-lagoon-miami-3,Hampton Inn & Suites by Hilton Miami Airport South - Blue Lagoon,https://s3-media2.fl.yelpcdn.com/bphoto/2YoONSB60pmpN8NJEj_QCw/o.jpg,False,https://www.yelp.com/biz/hampton-inn-and-suites-by-hilton-miami-airport-south-blue-lagoon-miami-3?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,86,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'latitude': 25.779061016768495, 'longitude': -80.2882027116394}",[],"{'address1': '777 NW 57th Ave', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['777 NW 57th Ave', 'Miami, FL 33126']}",+13052625400,(305) 262-5400,6005.594720807222,$$
789i84c9cHuddWQM2y7rxQ,brickell-boat-charters-miami,Brickell Boat Charters,https://s3-media2.fl.yelpcdn.com/bphoto/T-FEGETjuM7lgrx2XPZnNA/o.jpg,False,https://www.yelp.com/biz/brickell-boat-charters-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,8,"[{'alias': 'boatcharters', 'title': 'Boat Charters'}]",2.5,"{'latitude': 25.76528, 'longitude': -80.1847167}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33131', 'country': 'US', 'state': 'FL', 'display_address': ['Miami, FL 33131']}",+19136029952,(913) 602-9952,4772.048293586297,
8v1pod8ng6yLzEBII2WhFw,norwegian-escape-miami-5,Norwegian Escape,https://s3-media4.fl.yelpcdn.com/bphoto/eXpoR7dA-iHAul_LRA4AEg/o.jpg,False,https://www.yelp.com/biz/norwegian-escape-miami-5?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,72,"[{'alias': 'travelservices', 'title': 'Travel Services'}, {'alias': 'tours', 'title': 'Tours'}]",4.0,"{'latitude': 25.78119, 'longitude': -80.19068}",[],"{'address1': '', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['Miami, FL 33132']}",+18662347350,(866) 234-7350,6203.905859940395,
wZ9aEU78bs1_OGBDMfoS_Q,holidays-in-motion-miami,Holidays In Motion,https://s3-media1.fl.yelpcdn.com/bphoto/89xr6bMB4rw-it8IYQlw7g/o.jpg,False,https://www.yelp.com/biz/holidays-in-motion-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,9,"[{'alias': 'travelagents', 'title': 'Travel Agents'}]",4.5,"{'latitude': 25.7499001, 'longitude': -80.243968}",[],"{'address1': '3134 Coral Way', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33145', 'country': 'US', 'state': 'FL', 'display_address': ['3134 Coral Way', 'Miami, FL 33145']}",+18008711777,(800) 871-1777,3952.5225955128935,
f7iSETMmjtoECNfoqGy07Q,celebrity-cruise-lines-miami,Celebrity Cruise Lines,https://s3-media3.fl.yelpcdn.com/bphoto/CH5oyE8zCDzULf7yVHcFGw/o.jpg,False,https://www.yelp.com/biz/celebrity-cruise-lines-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,59,"[{'alias': 'travelservices', 'title': 'Travel Services'}]",2.5,"{'latitude': 25.776406591185, 'longitude': -80.17794026398134}",[],"{'address1': '1050 Caribbean Way', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '94103', 'country': 'US', 'state': 'FL', 'display_address': ['1050 Caribbean Way', 'Miami, FL 94103']}",+18006472251,(800) 647-2251,5093.138193838119,
B2dlqfAQIVzX8H9QctoxMQ,carnival-cruise-lines-miami-4,Carnival Cruise Lines,https://s3-media2.fl.yelpcdn.com/bphoto/IwrEPWIXjaOrSoRoTABNTg/o.jpg,False,https://www.yelp.com/biz/carnival-cruise-lines-miami-4?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,877,"[{'alias': 'travelservices', 'title': 'Travel Services'}]",2.0,"{'latitude': 25.8076373657855, 'longitude': -80.337206074763}",[],"{'address1': '3655 NW 87th Ave', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33178', 'country': 'US', 'state': 'FL', 'display_address': ['3655 NW 87th Ave', 'Miami, FL 33178']}",+18007647419,(800) 764-7419,20204.72073163885,
-jZnCMibPIXC3rY1CpSJVw,carnival-victory-downtown-miami,Carnival Victory,https://s3-media3.fl.yelpcdn.com/bphoto/wxuyeGb6s4jbyuHEks4Z3Q/o.jpg,False,https://www.yelp.com/biz/carnival-victory-downtown-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,148,"[{'alias': 'boatcharters', 'title': 'Boat Charters'}]",3.0,"{'latitude': 25.7766517566255, 'longitude': -80.1701229106927}",[],"{'address1': 'Panama Way', 'address2': '', 'address3': 'Port of Miami', 'city': 'Downtown Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['Panama Way', 'Port of Miami', 'Downtown Miami, FL 33132']}",+18007647419,(800) 764-7419,5866.640281481644,
pjgVbc_CjeU8t8nb1_AlDQ,gray-line-miami-miami,Gray Line Miami,https://s3-media1.fl.yelpcdn.com/bphoto/Z1pAbYE6L6WsnNrXFT0WkA/o.jpg,False,https://www.yelp.com/biz/gray-line-miami-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,25,"[{'alias': 'tours', 'title': 'Tours'}]",1.5,"{'latitude': 25.77447, 'longitude': -80.19054}",[],"{'address1': '199 E Flagler St', 'address2': 'Ste 1120', 'address3': '', 'city': 'Miami', 'zip_code': '33131', 'country': 'US', 'state': 'FL', 'display_address': ['199 E Flagler St', 'Ste 1120', 'Miami, FL 33131']}",+18776431258,(877) 643-1258,3886.8545389025994,
a95aeKtWrtxgArm0c9PWSQ,coral-reef-yacht-club-miami,Coral Reef Yacht Club,https://s3-media1.fl.yelpcdn.com/bphoto/e98Gl60a1ePprJ2r4TGtAA/o.jpg,False,https://www.yelp.com/biz/coral-reef-yacht-club-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,15,"[{'alias': 'boatcharters', 'title': 'Boat Charters'}]",4.5,"{'latitude': 25.732629180621785, 'longitude': -80.23109637985995}",[],"{'address1': '2484 S Bayshore Dr', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['2484 S Bayshore Dr', 'Miami, FL 33133']}",+13058581733,(305) 858-1733,5557.095553739404,
fXxDPGy3vMqq7c3Nko1g4g,miami-like-a-boss-miami-beach,Miami Like A Boss,https://s3-media1.fl.yelpcdn.com/bphoto/ie1MCSvIJppFf8zauG5HLQ/o.jpg,False,https://www.yelp.com/biz/miami-like-a-boss-miami-beach?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,5,"[{'alias': 'boatcharters', 'title': 'Boat Charters'}]",4.0,"{'latitude': 25.771630000000002, 'longitude': -80.139593}",[],"{'address1': '300 Alton Rd', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['300 Alton Rd', 'Miami Beach, FL 33139']}",+13057020255,(305) 702-0255,8989.73869545333,
tarubfcpBwirV3yvNji4GA,deering-estate-palmetto-bay,Deering Estate,https://s3-media3.fl.yelpcdn.com/bphoto/rUOpVqiDmYVcLWJ4bbznIQ/o.jpg,False,https://www.yelp.com/biz/deering-estate-palmetto-bay?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,98,"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'historicaltours', 'title': 'Historical Tours'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,"{'latitude': 25.6155325, 'longitude': -80.3082559}",[],"{'address1': '16701 SW 72nd Ave', 'address2': '', 'address3': '', 'city': 'Palmetto Bay', 'zip_code': '33157', 'country': 'US', 'state': 'FL', 'display_address': ['16701 SW 72nd Ave', 'Palmetto Bay, FL 33157']}",+13052351668,(305) 235-1668,20178.180815767708,
qfdXkrsGoSRUjiCvfr4ZPw,intercontinental-miami-miami,InterContinental Miami,https://s3-media1.fl.yelpcdn.com/bphoto/wbLcBNNRnIcUH2EbagmG3Q/o.jpg,False,https://www.yelp.com/biz/intercontinental-miami-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,502,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'latitude': 25.7723799, 'longitude': -80.18532}",[],"{'address1': '100 Chopin Plz', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33131', 'country': 'US', 'state': 'FL', 'display_address': ['100 Chopin Plz', 'Miami, FL 33131']}",+13055771000,(305) 577-1000,4412.79058712314,$$$
rWlTkZTo8TXVY5YSoMdZmw,kelley-fishing-fleet-miami,Kelley Fishing Fleet,https://s3-media4.fl.yelpcdn.com/bphoto/uY14AI88SxG8qMeWJJ5p-Q/o.jpg,False,https://www.yelp.com/biz/kelley-fishing-fleet-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,63,"[{'alias': 'fishing', 'title': 'Fishing'}, {'alias': 'boatcharters', 'title': 'Boat Charters'}]",3.5,"{'latitude': 25.9116846, 'longitude': -80.1228649}",[],"{'address1': '10800 Collins Ave', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33154', 'country': 'US', 'state': 'FL', 'display_address': ['10800 Collins Ave', 'Miami, FL 33154']}",+13059453801,(305) 945-3801,16422.934791483563,
DSyXCSf7K8Z9d4X8QnrEbg,msc-divina-miami,MSC Divina,https://s3-media2.fl.yelpcdn.com/bphoto/qzlco7-V2O6Mk4PolcuQtg/o.jpg,False,https://www.yelp.com/biz/msc-divina-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,123,"[{'alias': 'hotelstravel', 'title': 'Hotels & Travel'}]",2.5,"{'latitude': 25.7738991098628, 'longitude': -80.166862777106}",[],"{'address1': '1920 Africa Way', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['1920 Africa Way', 'Miami, FL 33132']}",,,6167.350095775129,
WrQJNE8qI3R4GfoExN6ozg,miami-airport-marriott-miami-3,Miami Airport Marriott,https://s3-media2.fl.yelpcdn.com/bphoto/Is7TdMK-00AwhXn_TDKY6Q/o.jpg,False,https://www.yelp.com/biz/miami-airport-marriott-miami-3?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,151,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,"{'latitude': 25.784021, 'longitude': -80.262897}",[],"{'address1': '1201 NW Le Jeune Rd', 'address2': 'Bldg A', 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['1201 NW Le Jeune Rd', 'Bldg A', 'Miami, FL 33126']}",+13056495000,(305) 649-5000,3463.133083701758,$$
KLSeuq0DRe3O0-gK7iI8zA,norwegian-sky-miami,Norwegian Sky,https://s3-media2.fl.yelpcdn.com/bphoto/bC7fczFZBZZVEbtf7s2vjw/o.jpg,False,https://www.yelp.com/biz/norwegian-sky-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,53,"[{'alias': 'travelservices', 'title': 'Travel Services'}]",3.0,"{'latitude': 25.7771312228917, 'longitude': -80.1721110798933}",[],"{'address1': '7665 Corporate Ctr Dr', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['7665 Corporate Ctr Dr', 'Miami, FL 33132']}",+18662347350,(866) 234-7350,5662.932243688441,
t3N4vmTZepCfCLdgJGuYPw,residence-inn-by-marriott-miami-airport-miami-2,Residence Inn by Marriott Miami Airport,https://s3-media1.fl.yelpcdn.com/bphoto/G4hZ4Bn_IAriUU2G5vAfdA/o.jpg,False,https://www.yelp.com/biz/residence-inn-by-marriott-miami-airport-miami-2?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,38,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,"{'latitude': 25.78427, 'longitude': -80.26239}",[],"{'address1': '1201 NW 42nd Ave', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['1201 NW 42nd Ave', 'Miami, FL 33126']}",+13056428570,(305) 642-8570,3417.1731803686093,$$
9gKYO_Ko5ItcKXfszaz-BQ,norwegian-cruise-line-sky-miami,Norwegian Cruise Line - Sky,https://s3-media3.fl.yelpcdn.com/bphoto/i7DhoGJ3niiZbsiZNqvAGQ/o.jpg,False,https://www.yelp.com/biz/norwegian-cruise-line-sky-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,66,"[{'alias': 'travelservices', 'title': 'Travel Services'}]",3.5,"{'latitude': 25.77681, 'longitude': -80.17238}",[],"{'address1': '26 North Cruise Blvd', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['26 North Cruise Blvd', 'Miami, FL 33132']}",,,6238.216766969753,
ybrmIcLM_3p2Fonx3RqHMw,carnival-sensation-miami-2,Carnival Sensation,https://s3-media4.fl.yelpcdn.com/bphoto/xOeeG5IFMpE1V95xEZN2Ug/o.jpg,False,https://www.yelp.com/biz/carnival-sensation-miami-2?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,59,"[{'alias': 'boattours', 'title': 'Boat Tours'}]",2.5,"{'latitude': 25.7780583054721, 'longitude': -80.1731557480495}",[],"{'address1': '1265 S America Way', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['1265 S America Way', 'Miami, FL 33132']}",+13054064779,(305) 406-4779,5548.699036495776,
8zcJ7aUcJZkVZxVyguunAQ,carnival-glory-miami,Carnival Glory,https://s3-media2.fl.yelpcdn.com/bphoto/8sD_lxF1X2FM7xlnATenkw/o.jpg,False,https://www.yelp.com/biz/carnival-glory-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,68,"[{'alias': 'resorts', 'title': 'Resorts'}]",3.5,"{'latitude': 25.77684, 'longitude': -80.172406}",[],"{'address1': 'N Cruise Blvd', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['N Cruise Blvd', 'Miami, FL 33132']}",,,5637.129132706355,
aVGTrsarzodgLxBZ6l682g,hot-shot-charters-llc-miami,"Hot Shot Charters, LLC",https://s3-media3.fl.yelpcdn.com/bphoto/9lbOIr-qN3uoS78RCK13og/o.jpg,False,https://www.yelp.com/biz/hot-shot-charters-llc-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,9,"[{'alias': 'fishing', 'title': 'Fishing'}, {'alias': 'boatcharters', 'title': 'Boat Charters'}]",4.5,"{'latitude': 25.727342475671033, 'longitude': -80.23249519223823}",[],"{'address1': '3400 Pan American Dr', 'address2': '', 'address3': 'Pier 9, Slip 7', 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3400 Pan American Dr', 'Pier 9, Slip 7', 'Miami, FL 33133']}",+13056083913,(305) 608-3913,6152.165410139444,
gwf9crcg6TMv05eHpu4wkw,royal-caribbean-empress-of-the-seas-miami-2,Royal Caribbean - Empress of the Seas,https://s3-media4.fl.yelpcdn.com/bphoto/WxeOwkFDFT7xxV4FRDHZYQ/o.jpg,False,https://www.yelp.com/biz/royal-caribbean-empress-of-the-seas-miami-2?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,20,"[{'alias': 'tours', 'title': 'Tours'}, {'alias': 'boating', 'title': 'Boating'}]",2.5,"{'latitude': 25.779435073682, 'longitude': -80.1768198609352}",[],"{'address1': '1103 N Cruise Blvd', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['1103 N Cruise Blvd', 'Miami, FL 33132']}",,,5170.895452317898,
