id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
9sHfvzyHd-J6T74QY05meQ,msc-seaside-miami-3,MSC Seaside,https://s3-media2.fl.yelpcdn.com/bphoto/5r04g9nvzBhcRQ7Wz60K-A/o.jpg,False,https://www.yelp.com/biz/msc-seaside-miami-3?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,62,"[{'alias': 'transport', 'title': 'Transportation'}, {'alias': 'boating', 'title': 'Boating'}]",2.0,"{'latitude': 25.7789212769162, 'longitude': -80.177072410595}",[],"{'address1': '1103 N Cruise Blvd', 'address2': 'Cruise Terminal F', 'address3': None, 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['1103 N Cruise Blvd', 'Cruise Terminal F', 'Miami, FL 33132']}",,,5149.830155225449,
qVqcpajNN_oZ6972V1b9lw,carnival-liberty-cruise-ship-miami,Carnival Liberty Cruise Ship,https://s3-media3.fl.yelpcdn.com/bphoto/uIKzeNxXX2RWaArLc2KOww/o.jpg,False,https://www.yelp.com/biz/carnival-liberty-cruise-ship-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,22,"[{'alias': 'boatcharters', 'title': 'Boat Charters'}]",3.5,"{'latitude': 25.7771109, 'longitude': -80.1726921}",[],"{'address1': '1265 N Cruise Blvd', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['1265 N Cruise Blvd', 'Miami, FL 33132']}",,,5528.060746859628,
DTj4j1tXdOVBcivBaw-seA,south-beach-charters-miami,South Beach Charters,https://s3-media2.fl.yelpcdn.com/bphoto/sK-YGSmhE7Nn84qfqryewA/o.jpg,False,https://www.yelp.com/biz/south-beach-charters-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,26,"[{'alias': 'boatcharters', 'title': 'Boat Charters'}, {'alias': 'boating', 'title': 'Boating'}]",2.0,"{'latitude': 25.766371, 'longitude': -80.1974753}",[],"{'address1': '247 SW 8th St', 'address2': 'Ste 412', 'address3': '', 'city': 'Miami', 'zip_code': '33130', 'country': 'US', 'state': 'FL', 'display_address': ['247 SW 8th St', 'Ste 412', 'Miami, FL 33130']}",+18007258543,(800) 725-8543,3576.3719776130156,
Ijqrt1dFQuFQ-coKHj3HZQ,galene-charters-miami-2,Galene Charters,https://s3-media2.fl.yelpcdn.com/bphoto/a76IK7oiqr8WbtoiWZq1iw/o.jpg,False,https://www.yelp.com/biz/galene-charters-miami-2?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,9,"[{'alias': 'boatcharters', 'title': 'Boat Charters'}]",4.5,"{'latitude': 25.791293053215636, 'longitude': -80.1861552}",[],"{'address1': '1717 N Bayshore Dr', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['1717 N Bayshore Dr', 'Miami, FL 33132']}",+19175325252,(917) 532-5252,4334.969367483352,
dRiXbRXmHimjSvu4v2mgfw,fishing-headquarters-fort-lauderdale,Fishing Headquarters,https://s3-media2.fl.yelpcdn.com/bphoto/-QLuT0ogMOa6hk-fjxwYFg/o.jpg,False,https://www.yelp.com/biz/fishing-headquarters-fort-lauderdale?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,202,"[{'alias': 'boatcharters', 'title': 'Boat Charters'}, {'alias': 'fishing', 'title': 'Fishing'}, {'alias': 'tours', 'title': 'Tours'}]",4.0,"{'latitude': 26.11866, 'longitude': -80.106}",[],"{'address1': '301 Seabreeze Blvd', 'address2': '', 'address3': '', 'city': 'Fort Lauderdale', 'zip_code': '33316', 'country': 'US', 'state': 'FL', 'display_address': ['301 Seabreeze Blvd', 'Fort Lauderdale, FL 33316']}",+17542147863,(754) 214-7863,39325.31775255158,
6yQbmq6zwu2DiyPRdM8K3w,norwegian-cruise-lines-miami-4,Norwegian Cruise Lines,https://s3-media3.fl.yelpcdn.com/bphoto/OgxUrb7u2okqqb-Y3UHmmw/o.jpg,False,https://www.yelp.com/biz/norwegian-cruise-lines-miami-4?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,94,"[{'alias': 'travelservices', 'title': 'Travel Services'}]",3.0,"{'latitude': 25.7848529815674, 'longitude': -80.1891250610352}",[],"{'address1': None, 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['Miami, FL 33132']}",,,6203.905859940395,
OZtbzSl66cZZWZawIqQHjg,alamo-rent-a-car-miami-5,Alamo Rent A Car,https://s3-media1.fl.yelpcdn.com/bphoto/0QygoFS9PgveN7WMZRtPDQ/o.jpg,False,https://www.yelp.com/biz/alamo-rent-a-car-miami-5?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,272,"[{'alias': 'carrental', 'title': 'Car Rental'}]",3.5,"{'latitude': 25.7969309014171, 'longitude': -80.2597966940812}",[],"{'address1': '3900 NW 25th St', 'address2': 'Ste 400', 'address3': None, 'city': 'Miami', 'zip_code': '33142', 'country': 'US', 'state': 'FL', 'display_address': ['3900 NW 25th St', 'Ste 400', 'Miami, FL 33142']}",+18448910547,(844) 891-0547,3531.736187890427,
nUamlgLBKszw5VyH98I8Ww,mansion-key-miami-beach,Mansion Key,https://s3-media2.fl.yelpcdn.com/bphoto/nCQyjtcc2645910ATyljkQ/o.jpg,False,https://www.yelp.com/biz/mansion-key-miami-beach?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,15,"[{'alias': 'boatcharters', 'title': 'Boat Charters'}, {'alias': 'jetskis', 'title': 'Jet Skis'}]",3.0,"{'latitude': 25.8326965, 'longitude': -80.1200893}",[],"{'address1': '5401 Collins Ave', 'address2': None, 'address3': None, 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['5401 Collins Ave', 'Miami Beach, FL 33139']}",+17866344388,(786) 634-4388,12187.827230008155,
Stxw7W29vOiqTflZWbWWXQ,miami-seaquarium-key-biscayne,Miami Seaquarium,https://s3-media4.fl.yelpcdn.com/bphoto/yc4dv6ZoHShpvbRMWw6aDg/o.jpg,False,https://www.yelp.com/biz/miami-seaquarium-key-biscayne?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,767,"[{'alias': 'aquariums', 'title': 'Aquariums'}, {'alias': 'tours', 'title': 'Tours'}]",2.0,"{'latitude': 25.73425, 'longitude': -80.16521}",[],"{'address1': '4400 Rickenbacker Cswy', 'address2': '', 'address3': '', 'city': 'Key Biscayne', 'zip_code': '33149', 'country': 'US', 'state': 'FL', 'display_address': ['4400 Rickenbacker Cswy', 'Key Biscayne, FL 33149']}",+13053615705,(305) 361-5705,8319.725217555851,
tjlxvkk-uBS6CV8rvzOY5g,juliet-sailing-and-diving-miami,Juliet Sailing and Diving,https://s3-media2.fl.yelpcdn.com/bphoto/211YQ6hSR4ttBYQ-IOHu4w/o.jpg,False,https://www.yelp.com/biz/juliet-sailing-and-diving-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,10,"[{'alias': 'scuba', 'title': 'Scuba Diving'}, {'alias': 'tours', 'title': 'Tours'}]",5.0,"{'latitude': 25.7738321, 'longitude': -80.1899842}",[],"{'address1': '25 SE 2nd Ave', 'address2': 'Ste 406', 'address3': '', 'city': 'Miami', 'zip_code': '33131', 'country': 'US', 'state': 'FL', 'display_address': ['25 SE 2nd Ave', 'Ste 406', 'Miami, FL 33131']}",+18665585438,(866) 558-5438,3961.580111605214,
G4iTsJGURb8s66NeUbn5-w,royal-palm-south-beach-miami-a-tribute-portfolio-resort-miami-beach,"Royal Palm South Beach Miami, a Tribute Portfolio Resort",https://s3-media4.fl.yelpcdn.com/bphoto/A1Qn7jL2b1yCjuBYSsInZw/o.jpg,False,https://www.yelp.com/biz/royal-palm-south-beach-miami-a-tribute-portfolio-resort-miami-beach?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,502,"[{'alias': 'hotels', 'title': 'Hotels'}]",2.5,"{'latitude': 25.7885094, 'longitude': -80.1293106}",[],"{'address1': '1545 Collins Ave', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1545 Collins Ave', 'Miami Beach, FL 33139']}",+13056045700,(305) 604-5700,9941.713344068306,$$
AJayeEvL9OV0kBod6sOwmQ,norwegian-cruise-line-downtown-miami,Norwegian Cruise Line,https://s3-media4.fl.yelpcdn.com/bphoto/8zmMYxdOzJK9G_qWN2_tZA/o.jpg,False,https://www.yelp.com/biz/norwegian-cruise-line-downtown-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,84,"[{'alias': 'tours', 'title': 'Tours'}]",3.0,"{'latitude': 25.7741739126379, 'longitude': -80.1666355133057}",[],"{'address1': '24 Africa Way', 'address2': '', 'address3': '', 'city': 'Downtown Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['24 Africa Way', 'Downtown Miami, FL 33132']}",,,6248.8894010334225,
ApjlMVg2qZBhokbDIgHgTw,key-lime-bike-tours-key-west,Key Lime Bike Tours,https://s3-media3.fl.yelpcdn.com/bphoto/T-gzadNnzdKy2sN6saogGg/o.jpg,False,https://www.yelp.com/biz/key-lime-bike-tours-key-west?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,106,"[{'alias': 'biketours', 'title': 'Bike tours'}]",5.0,"{'latitude': 24.5596229, 'longitude': -81.8048243}",[],"{'address1': '122 Ann St', 'address2': None, 'address3': '', 'city': 'Key West', 'zip_code': '33040', 'country': 'US', 'state': 'FL', 'display_address': ['122 Ann St', 'Key West, FL 33040']}",+13053407834,(305) 340-7834,208940.7024893821,
nao14PM9SXsLQkkv9eGl_g,bruschi-boat-rental-miami,Bruschi Boat Rental,https://s3-media4.fl.yelpcdn.com/bphoto/6X91MTt_1clVkDx4knuzuw/o.jpg,False,https://www.yelp.com/biz/bruschi-boat-rental-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,52,"[{'alias': 'boatcharters', 'title': 'Boat Charters'}, {'alias': 'boating', 'title': 'Boating'}]",4.5,"{'latitude': 25.77481, 'longitude': -80.19773}",[],"{'address1': '', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33141', 'country': 'US', 'state': 'FL', 'display_address': ['Miami, FL 33141']}",+17867016078,(786) 701-6078,11239.926196750592,
6sY904Sdi2Rs7HXO3NPcuA,carnival-conquest-miami,Carnival Conquest,https://s3-media2.fl.yelpcdn.com/bphoto/TRkI1qla1a08x_uFVxnFOw/o.jpg,False,https://www.yelp.com/biz/carnival-conquest-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,66,"[{'alias': 'bedbreakfast', 'title': 'Bed & Breakfast'}]",3.5,"{'latitude': 25.77876, 'longitude': -80.274}",[],"{'address1': '', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['Miami, FL 33126']}",+17139742121,(713) 974-2121,6811.502348152176,
tMab4cfDws1q7DHZGL_IPg,doubletree-by-hilton-grand-hotel-biscayne-bay-miami-2,DoubleTree by Hilton Grand Hotel Biscayne Bay,https://s3-media2.fl.yelpcdn.com/bphoto/J8XnwF6gu0UY7v96yJn4FQ/o.jpg,False,https://www.yelp.com/biz/doubletree-by-hilton-grand-hotel-biscayne-bay-miami-2?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,237,"[{'alias': 'hotels', 'title': 'Hotels'}]",2.5,"{'latitude': 25.791484203200714, 'longitude': -80.1861552}",[],"{'address1': '1717 N Bayshore Dr', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['1717 N Bayshore Dr', 'Miami, FL 33132']}",+13053720313,(305) 372-0313,4339.785453937837,$$
sXa8VeeRm6VUclmI-v9wiQ,comfort-suites-miami-airport-north-miami-springs,Comfort Suites Miami Airport North,https://s3-media1.fl.yelpcdn.com/bphoto/PNmpEsRpCkiwZjehmvYzLw/o.jpg,False,https://www.yelp.com/biz/comfort-suites-miami-airport-north-miami-springs?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,94,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'latitude': 25.808912, 'longitude': -80.275057}",[],"{'address1': '657 Minola Drive', 'address2': '', 'address3': '', 'city': 'Miami Springs', 'zip_code': '33166', 'country': 'US', 'state': 'FL', 'display_address': ['657 Minola Drive', 'Miami Springs, FL 33166']}",+13058888404,(305) 888-8404,5519.415859769356,$$
dhMM2NBVbqVfdoaP-D-1_w,ace-sailing-charters-miami,Ace Sailing Charters,https://s3-media1.fl.yelpcdn.com/bphoto/cXbWwd7bV0_TJclDLhKg-g/o.jpg,False,https://www.yelp.com/biz/ace-sailing-charters-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,6,"[{'alias': 'boatcharters', 'title': 'Boat Charters'}, {'alias': 'boating', 'title': 'Boating'}, {'alias': 'sailing', 'title': 'Sailing'}]",5.0,"{'latitude': 25.778368095123252, 'longitude': -80.18676492235225}",[],"{'address1': '401 Biscayne Blvd', 'address2': '', 'address3': 'Mia Marina at Bayside', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['401 Biscayne Blvd', 'Mia Marina at Bayside', 'Miami, FL 33132']}",+13057981626,(305) 798-1626,4189.390925816388,
CaYIFBkxm9ctMwWvZkOrWw,sagamore-hotel-miami-beach,Sagamore Hotel,https://s3-media2.fl.yelpcdn.com/bphoto/Gg6mDdWiu7ujZGQs-KylsA/o.jpg,False,https://www.yelp.com/biz/sagamore-hotel-miami-beach?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,192,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'latitude': 25.791649, 'longitude': -80.1296353951759}",[],"{'address1': '1671 Collins Ave', 'address2': '', 'address3': '', 'city': 'Miami Beach', 'zip_code': '33139', 'country': 'US', 'state': 'FL', 'display_address': ['1671 Collins Ave', 'Miami Beach, FL 33139']}",+13055358088,(305) 535-8088,9934.96806294675,$$$
bFpD2nNJgTNyt1ceajYJMQ,norwegian-cruise-lines-breakaway-miami,Norwegian Cruise Lines - Breakaway,https://s3-media4.fl.yelpcdn.com/bphoto/bvB1dRUVhYJbSh0jVLTXLA/o.jpg,False,https://www.yelp.com/biz/norwegian-cruise-lines-breakaway-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,13,"[{'alias': 'tours', 'title': 'Tours'}]",3.5,"{'latitude': 25.7792762701011, 'longitude': -80.1767608523369}",[],"{'address1': '1103 N Cruise Blvd', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['1103 N Cruise Blvd', 'Miami, FL 33132']}",,,5178.003211348354,
1sh-x7H8ji4OUIXiexU_iA,worldwide-cruises-miami-2,Worldwide Cruises,,False,https://www.yelp.com/biz/worldwide-cruises-miami-2?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,3,"[{'alias': 'travelservices', 'title': 'Travel Services'}, {'alias': 'tours', 'title': 'Tours'}]",2.5,"{'latitude': 25.761815071106, 'longitude': -80.3379173278809}",[],"{'address1': '8784 SW 8th St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33174', 'country': 'US', 'state': 'FL', 'display_address': ['8784 SW 8th St', 'Miami, FL 33174']}",+13052232323,(305) 223-2323,11211.166130418322,
AtdVGa07M9gOryjxCLc-BQ,sailing-adventures-miami-miami,Sailing Adventures Miami,https://s3-media1.fl.yelpcdn.com/bphoto/tLm_AhU1TU-Zb2nT8ePLzA/o.jpg,False,https://www.yelp.com/biz/sailing-adventures-miami-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,7,"[{'alias': 'boatcharters', 'title': 'Boat Charters'}]",4.5,"{'latitude': 25.726446, 'longitude': -80.235236}",[],"{'address1': '3500 Pan American Dr', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3500 Pan American Dr', 'Miami, FL 33133']}",+12486136140,(248) 613-6140,6275.8414022095985,
0o98ijPY2eYeQC61mhKcLg,big-bus-tours-miami,Big Bus Tours,https://s3-media2.fl.yelpcdn.com/bphoto/VKyVs4NlKzUTFXJ4dPDVOA/o.jpg,False,https://www.yelp.com/biz/big-bus-tours-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,268,"[{'alias': 'bustours', 'title': 'Bus Tours'}]",2.5,"{'latitude': 25.7791405, 'longitude': -80.1867981}",[],"{'address1': '401 Biscayne Blvd', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33131', 'country': 'US', 'state': 'FL', 'display_address': ['401 Biscayne Blvd', 'Miami, FL 33131']}",+18003368233,(800) 336-8233,4215.235838734901,
IWHnHzqAnHqTlCeJxDPxFA,star-clippers-miami-2,Star Clippers,https://s3-media3.fl.yelpcdn.com/bphoto/aoSKrLq2SCPhm_8JSiZDOQ/o.jpg,False,https://www.yelp.com/biz/star-clippers-miami-2?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,4,"[{'alias': 'tours', 'title': 'Tours'}, {'alias': 'travelservices', 'title': 'Travel Services'}]",2.5,"{'latitude': 25.7770175933838, 'longitude': -80.3709030151367}",[],"{'address1': '760 NW 107th Ave', 'address2': 'Ste 100', 'address3': '', 'city': 'Miami', 'zip_code': '33172', 'country': 'US', 'state': 'FL', 'display_address': ['760 NW 107th Ave', 'Ste 100', 'Miami, FL 33172']}",+18004420551,(800) 442-0551,14326.88747739544,
LCl3RnLdkUWlTI6RXTDzkg,royal-caribbean-anthem-of-the-seas-miami,Royal Caribbean - Anthem of the Seas,https://s3-media4.fl.yelpcdn.com/bphoto/MhtspkWttIEEo0Iwjc0iow/o.jpg,False,https://www.yelp.com/biz/royal-caribbean-anthem-of-the-seas-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,11,"[{'alias': 'hotelstravel', 'title': 'Hotels & Travel'}]",3.5,"{'latitude': 25.775256775737, 'longitude': -80.1782764371064}",[],"{'address1': '1050 Caribbean Way', 'address2': '', 'address3': 'Royal Caribbean International', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['1050 Caribbean Way', 'Royal Caribbean International', 'Miami, FL 33132']}",+18003989819,(800) 398-9819,5078.632302378735,
oRPBQXl8GT6W3Xw3meXDUQ,best-western-plus-miami-airport-north-hotel-and-suites-miami-3,Best Western Plus Miami Airport North Hotel & Suites,https://s3-media2.fl.yelpcdn.com/bphoto/mqxyQvr8iFLA1IpKr4Qs9A/o.jpg,False,https://www.yelp.com/biz/best-western-plus-miami-airport-north-hotel-and-suites-miami-3?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,43,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'latitude': 25.80871, 'longitude': -80.28552}",[],"{'address1': '131 Fairway Dr', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33166', 'country': 'US', 'state': 'FL', 'display_address': ['131 Fairway Dr', 'Miami, FL 33166']}",+17865151880,(786) 515-1880,6434.249520019077,$$
M6GLsG0-WlnBFKvWN2DNww,silversea-cruises-miami,Silversea Cruises,https://s3-media4.fl.yelpcdn.com/bphoto/SCTnWm_y_gSP56iJ53pw5Q/o.jpg,False,https://www.yelp.com/biz/silversea-cruises-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,30,"[{'alias': 'tours', 'title': 'Tours'}]",1.5,"{'latitude': 25.771128262722577, 'longitude': -80.18956446141769}",[],"{'address1': '333 SE 2nd Ave', 'address2': 'Ste 2600', 'address3': None, 'city': 'Miami', 'zip_code': '33131', 'country': 'US', 'state': 'FL', 'display_address': ['333 SE 2nd Ave', 'Ste 2600', 'Miami, FL 33131']}",+19545224499,(954) 522-4499,4085.5848631783856,
Mkfwu_r6gWUnD0vcSNzyZQ,carnival-fantasy-miami,Carnival Fantasy,https://s3-media3.fl.yelpcdn.com/bphoto/XiS7bJkm-aDbaNDOsbFx2w/o.jpg,False,https://www.yelp.com/biz/carnival-fantasy-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,15,"[{'alias': 'tours', 'title': 'Tours'}]",3.5,"{'latitude': 25.7753105163574, 'longitude': -80.1697998046875}",[],"{'address1': '2 Europe Way', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['2 Europe Way', 'Miami, FL 33132']}",+18007647419,(800) 764-7419,5980.0227882781755,
msST2WziUttElo2pFGVzwg,voyager-of-the-seas-miami,Voyager of the Seas,https://s3-media2.fl.yelpcdn.com/bphoto/VtgiMmkOBxeXtRXXjue5-w/o.jpg,False,https://www.yelp.com/biz/voyager-of-the-seas-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,2,"[{'alias': 'tours', 'title': 'Tours'}, {'alias': 'transport', 'title': 'Transportation'}]",4.0,"{'latitude': 25.7752657, 'longitude': -80.1777309}",[],"{'address1': '1050 Carribean Way', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['1050 Carribean Way', 'Miami, FL 33132']}",+18002566649,(800) 256-6649,5075.9290854936735,
MSHapPsf2C0_7kSkPr5MHA,boat-rental-miami-miami,Boat Rental Miami,https://s3-media3.fl.yelpcdn.com/bphoto/Ek0BDW7ZDJOAomhvpN3DBg/o.jpg,False,https://www.yelp.com/biz/boat-rental-miami-miami?adjust_creative=xaZ1Joo3-9aWJr5cVO0Jdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xaZ1Joo3-9aWJr5cVO0Jdg,28,"[{'alias': 'boating', 'title': 'Boating'}]",4.0,"{'latitude': 25.779866, 'longitude': -80.185908}",[],"{'address1': '401 Biscayne Blvd', 'address2': '', 'address3': 'Pier 5 / Slip 28', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['401 Biscayne Blvd', 'Pier 5 / Slip 28', 'Miami, FL 33132']}",+17862952628,(786) 295-2628,4259.773611389721,
